antenna_id,rmse,r2_score,mae
99,1.1527185204625743,0.03747630221797993,0.9031016042780748
102,0.8480265440284486,-0.07872352906525126,0.44830533829123387
103,2.307007715858499,-0.052391777783318494,1.6526179972030886
104,1.2891633503598816,0.026834110466294803,0.9070464477316964
106,0.7404284494563215,-0.04164514865215563,0.3815921184342237
107,0.6436887291660478,-0.035837950138504215,0.4236842105263158
108,10.432855711633842,-0.8746629175262584,9.164573731394771
109,0.7073515222113418,-0.09072279444166798,0.4425460696711528
110,0.73901606905557,-0.22057001176691915,0.45037220843672465
111,0.6548190187658461,-0.039307327108908385,0.3906030855539972
112,2.1210949515368975,-0.048530346999470675,1.611599671806556
113,1.717739165842985,0.13175969813119315,1.3810465743571299
114,0.5834152893107648,0.0852464880332986,0.3799699924981246
117,1.4183215426755758,0.06538423716129593,1.1691188860206647
118,2.1560954486021346,0.05038439291209662,1.6855944472832565
120,2.120829998873731,0.069724623993483,1.7646025182459117
122,1.2257194548521333,0.1805155370892667,1.024590279455585
123,1.1172178753688011,0.11335205612851174,0.8999005393348204
124,1.0575876814567209,0.005232503418341583,0.7796303656597774
126,2.773757633742318,0.13461971006544404,2.1800017950051345
127,1.8014618947093604,0.04541749336622325,1.3778026073940135
128,1.4217129822588548,-0.15213905463083122,1.0626492756183925
131,0.8293405082220434,0.014262167793064218,0.5925320050940045
132,2.1625853657625065,0.09602263391465016,1.7182731276083514
133,0.838647445494024,0.14595698977342253,0.6140873015873015
135,1.62643191849756,0.02430238111953409,1.3205504828438508
139,0.98635841749918,0.05409942430291104,0.6768779779301061
140,1.028768056725083,-0.08028476531139983,0.7689328080957344
141,0.6383729780779624,0.039417003455415545,0.31003203220228476
142,2.268761565348823,-0.02209000244336501,1.8546969696969695
143,0.7274780936435832,-0.060806100352275516,0.4596491228070176
144,1.3236206461055116,-0.12066866291111533,0.9775154128218557
145,1.0832274798919133,-0.4080581278315827,0.6587229915044485
146,1.033723034380724,-0.09071603302045794,0.7343630135024951
148,1.3871970007265044,-0.0832670112725793,1.085090909090909
150,1.6919855111615738,0.1315055709047338,1.375360601508002
151,0.8045132204365593,0.07239722709342578,0.5901137212189239
152,1.5699842027312925,0.11139552510829209,1.1906187055827917
153,1.4257499315570052,-0.42293400713436347,1.0394088669950736
156,1.2568494772841037,0.11345016867129754,0.9788884605670687
158,0.7572906871932297,-0.04270760892653458,0.46591367486889884
159,1.2279788947414436,-0.024792914025076662,0.8809246309246308
160,3.345284463852583,0.018083372900489336,2.5402617503676415
161,1.9755135768376317,-0.10085117718353098,1.5879435850773431
163,1.062370928280474,-0.3543583871066196,0.7150577383467116
164,1.317242073757262,-0.009301695877794725,0.89859511859069
165,1.4748432395298408,-0.047300502052939786,1.1290145144425892
166,1.5291980386663482,-0.2658360433183653,1.108649609701503
167,1.5180204063397231,-0.05173317614193662,1.1770400468714401
168,1.7404843546426125,-0.05626412371087297,1.370620393389651
169,1.5278813830760543,0.01867355471512644,1.0745523067118077
170,1.6050482297738948,-0.23658870538022403,1.2020955843045014
171,1.1690941490435482,0.09898033706112008,0.924380103565027
172,0.901126471832871,-0.13750375302761797,0.689810520167663
174,2.196883948646474,0.10012606456132356,1.67388806268079
175,1.5415421056394214,-0.3459901815849793,1.1349308316811944
176,1.072350708860299,0.1375479679051108,0.8284493284493285
177,2.126320277562265,0.00723420310206957,1.6666001679093623
178,1.5568100303466486,0.11132559411775789,1.2441171951846208
179,2.821524946584289,-0.29942820143072124,2.245032361966823
180,0.8100413414967431,0.1182756274326483,0.6003561634499853
181,1.4851892679239211,0.12041838073977218,1.2501631701631701
182,0.8754701456038411,-0.26951555452457154,0.5838886853772167
183,0.8809722679110218,-0.05904789560463963,0.5929094323713157
184,1.6129942116791605,-0.14240384780469006,1.3145648998922352
185,1.9097578770655812,-0.02285493146769446,1.4728399109171686
186,0.790961316486744,-0.13240679639003128,0.4991780564557793
187,0.5258715711392687,0.07477019182440658,0.3165178571428572
188,0.9134763094432493,0.10866746609180067,0.6596454321236854
189,2.2962528102322435,0.11001287102659962,1.8231277265369172
190,1.3542293267368468,-0.2127905576297724,1.090418353576248
191,2.836060133343002,-0.1767649529314672,2.323469112489884
193,0.9084789169748763,0.08869377172592208,0.6708428610815065
195,1.310224283358949,0.018828267387405062,0.9862978807646438
196,0.7934708019956263,0.016821987047859754,0.5897435897435898
197,1.7785889944563187,0.1979469077938858,1.4902426357866565
201,1.6448673763206836,-0.1303428666795161,1.383566938542262
204,1.5664026912975948,0.05944666666666665,0.9869565217391307
206,3.295303233506771,-0.1619577568906807,2.688266192286772
207,1.1026663660472587,-0.045650878738205725,0.82607340833798
208,0.984247115587161,0.055167658388920016,0.568708190872603
209,0.8518148692515908,-0.015824000069346367,0.5329311951351087
210,1.6070326712881247,0.0890594834506735,1.2391679060112983
211,1.4152601772151667,-0.07108662252330489,0.9517493795453168
212,1.1339340006048078,0.08662101512898668,0.8600492337012626
214,2.0481058752851005,-0.04904417361203617,1.6093930691809282
215,2.733220636008404,0.07155926411527913,2.0537327099827096
216,1.0407069899055337,0.07414895067053962,0.758117360990697
217,1.9625367360719623,0.049988577763635855,1.6157032105103037
218,2.2808885048609775,-0.05224782188493027,1.7772203628520111
219,1.2083425123508693,-0.1649381356529518,0.9810206866287721
221,2.303283528396774,-0.026171881918781947,1.8432945429894925
222,1.1851467732106251,-0.1292058394993767,0.8526335183386371
223,2.4811423915788966,0.1427865774695365,1.9938366514751735
224,2.8798352658532074,-0.00794253733695216,2.393992127002902
225,1.7211721444868757,-0.020009001604937682,1.3313703736238947
226,2.127109692954605,-0.12686496202295716,1.6694666831859384
227,1.1751023645303682,0.03702795976818829,0.9364155066492862
229,0.9905211130872972,-0.0014534883720931369,0.7169811320754716
230,1.580587854675293,0.10121673393760122,1.1784173560168565
231,1.6452788798978362,0.018838458653567258,1.3078011583591536
236,2.662816692236404,0.06921354679006309,2.162099319420545
237,2.228183856173855,0.014072023031829861,1.6981597785312954
238,2.435411832904404,-0.04899281790508847,1.9459790072605714
239,1.9793893637512165,-0.10235780111100867,1.545702845057858
240,2.544414808460612,0.05437028872627703,2.0343495949045995
241,0.928700735114847,0.06564118998023816,0.6666666666666666
244,1.8675412878338187,-0.10243721492540181,1.4675382538253825
245,1.396926722340649,0.011634432370046799,1.1214705882352942
246,1.3151778751178331,0.04334214055392982,1.0734326352681036
247,0.9387387159194465,0.01733768104015787,0.6401098901098901
248,1.1734060223362583,0.14282688268160504,0.9273075083692014
249,1.9531592897705299,0.033026276694219536,1.5282372147350733
250,1.9399254710025458,-0.01647039543883011,1.4988660065204624
251,2.9307543251701866,-0.38900065365422276,2.0867369141555625
252,1.9847521646194908,-0.13616835706980757,1.5654047916066915
255,0.788194139569943,0.11717105028342767,0.5717289083134942
259,1.7909841231726125,-0.19260852895839742,1.425572801182557
260,1.0741884313460357,-0.022450478750285274,0.797635544777412
261,2.232703880244903,0.12955876148675527,1.8129144385026739
263,1.3129228016312993,0.02730825852373364,0.9783319068484052
264,1.1664764117056359,0.21224529422514637,0.8718434343434343
265,1.2272882808832302,-0.17810124094891666,0.9162969831719371
266,1.8536869641524532,-0.10531369281507175,1.574723634233451
267,2.7045248240372484,-0.1712634110961626,2.1488758545542277
268,1.3272302714970035,0.0009232351730480426,0.9498243202945715
269,1.4550263785396187,-0.030113255249404114,1.0821326164874552
270,1.8347868870586346,-0.15167784136816032,1.5104478523858984
271,2.454782764097213,-0.04605326622282635,1.772019426415767
272,1.9874473183813846,-0.20328189336431102,1.4770246408372016
273,1.0589678362537476,0.03518943213443382,0.7575524296078568
274,1.6733335649620305,-0.16958787883818593,1.2457750154481155
275,1.0612118169013343,0.025429357405838626,0.8394431903686983
277,1.0639005535300503,0.038214439192092775,0.7642998027613412
278,1.9121507634008987,0.05522102787788663,1.5698997467651852
279,1.516448396411702,0.270701513972476,1.162473738081129
280,0.6976750560984908,0.05076721871526757,0.4630235547468407
281,1.3605929902391973,0.04432099286514779,1.0456779893335992
282,0.809570741314165,-0.015877417047548192,0.42648329493087556
283,0.9293479852555572,0.1166925442193526,0.7341923033261437
285,1.1183986030514406,0.01591925371004732,0.8053384523972761
286,1.4145876567069022,0.09788358100070604,1.1092164502164503
287,0.710709106154089,-0.041784081738834855,0.38186007540846245
288,0.45458516458588044,-0.084900277273253,0.21660761260535788
289,1.223763038837993,-0.08696482072854783,0.9001173932356115
290,1.456902929062315,-0.2902653487545106,1.188750862663906
292,1.7511313139302587,0.02501112488469437,1.251770670471622
294,1.1238763896155068,-0.1486887405740147,0.8894957012703709
295,3.0388181204357205,-0.06253735627587176,2.3650463575715137
297,0.7879012204322159,-0.004216421285930361,0.5188591800356506
298,0.9479603811074658,-0.3285882425655151,0.6918377321603129
299,0.580335190674957,0.0644751846229481,0.37478498953132555
300,1.7606011990712827,-0.1086438799964835,1.328871991061523
301,0.7670399818534,0.04393070763729545,0.5164216208537538
303,1.9906605575873995,0.07297881329019984,1.5648287276647228
304,1.066421540461737,0.0,0.7843137254901961
305,1.9737356618002442,-0.10148979551270543,1.6399322355204706
306,13.794524761411136,-0.10815661119152953,7.303551278339483
308,1.444426140647927,-0.1274732783163608,1.156956956956957
310,0.6291060901768076,0.13723685808448183,0.4594594594594595
311,1.7058867993319304,-0.07335623841943417,1.2728245039657746
312,1.977646934579889,-0.06705939859094534,1.5893893196968605
314,3.1307792499780116,-0.21697506994257765,2.145409925115431
315,1.5973602324640221,-0.05302464315389499,1.3305432934649686
316,1.1964175679940872,-0.14560538826021463,0.8814909590213632
318,0.9186195217103531,0.17225098894351942,0.6932788886611291
319,1.4039529821676664,0.014458011931258175,1.0709549071618036
320,0.9496584930078686,0.05305618399092504,0.6185329510085043
321,0.6339542267731298,0.19620407671296614,0.4569810094256397
322,1.345783406543954,0.0944335113354754,1.0976398593156251
323,0.91539376965775,-0.08234659830729174,0.5529233870967742
324,1.1227896367830996,0.04011483179624353,0.8013183047254935
325,0.8358322760687881,0.14397481681095636,0.6545406584973982
327,1.2141097539521597,0.09621449192162923,0.984144445457468
328,0.6938146805985185,0.10491788318785977,0.4349606332364955
329,0.6864599525221925,0.10584108744343368,0.3611111111111111
330,7.260730100959046,-0.0067966352489494675,4.829559441560302
331,1.062428347216136,-0.1569728427926207,0.7680436873974307
332,1.2794266048464733,-0.12699588629015368,0.8923806922249529
335,1.5342526211369667,-0.19009943759053605,1.2792853575148389
336,2.208447028451119,-0.13193538356303436,1.742183649883338
337,0.7738682973928392,0.021842168540836426,0.5469266157307014
338,1.5686194336496133,0.004917786622957054,1.201368278737926
339,1.571957605481576,-0.10520625215338164,1.1686121919584953
340,1.9231304603519588,-0.08398289085994426,1.639790293890277
341,4.506197767809159,-0.13038462322211863,3.7609975315121944
342,1.6370300028775941,0.09426221565291093,1.223274329965645
343,1.8586857556729453,-0.049532983799951635,1.5453765939800252
344,1.2446963487369835,-0.10079639513415328,1.0213015275162167
345,1.4283340315814772,0.007334771160288578,1.0930376750743518
347,1.4208875438606343,0.03642387140308123,0.9935261006689577
348,1.4527039823886325,-0.05517443022389612,1.0458540397211442
349,1.200902336024489,0.03855571955395021,0.9077029840388618
350,2.1217767463597577,0.10287496059197476,1.7198585219722642
351,1.4507839029665321,-0.027330134016416263,1.0507998099461513
352,1.3131411392385905,0.17113027282768,0.9259694477085781
353,0.9654618799476418,0.0070931426093544525,0.6143086448062371
354,1.6150531003955768,0.021286880991020274,1.2665953980859297
355,1.2867610663225564,-0.1570704628509041,0.9468649085304736
356,2.6067130650059793,-0.10248513381787272,2.1866003581900664
357,1.1286049959330624,0.12305173451918527,0.8022506550467075
359,1.7971353356157107,0.001652500621424191,1.3154148871262965
360,0.9453844472467663,-0.018944899897280987,0.6859641815910038
361,0.7661568995634876,-0.03405370357921078,0.5017106549364615
362,3.02171277341248,-0.16808394473219668,2.3518925913943707
363,3.94703560220488,0.02072256283049345,3.134702669304077
364,1.279676415553214,0.06956151788458953,0.9436402885871725
365,0.9457457935603543,-0.18193210440617347,0.674807470540673
366,0.7931217462040714,0.008048989370245674,0.4952358674214082
367,1.0766712630873203,-0.02201943517501026,0.8023504273504275
368,1.1390998990284846,-0.14397501148678438,0.8404211313823831
370,2.661303189796205,-0.05365395091805203,2.1751366436121042
371,2.8673648245376246,-0.3148069167324987,2.346487244662197
372,1.4406680731590795,-0.26837608151215786,1.1034278959810875
374,2.2067725389622463,0.011588751870532765,1.8646357689080701
375,1.7084413363147541,0.026110225691865163,1.3124675324675323
376,2.05055332849616,0.09663167025247121,1.7125889831085221
378,2.550375051434622,0.019443385252917222,2.0410842440861203
379,1.7414561626566543,0.013468936213485883,1.294459141681364
380,0.6736055578662948,0.11771912968929565,0.4181642977595761
381,1.1418169671659395,0.04368777662784318,0.8592231035184053
382,1.6810295676021203,-0.06979001127918782,1.3095035179105787
383,1.2813949876538717,0.15796250544386348,1.0149931655086
385,1.716237701186529,0.029828796047864148,1.2884998519395914
386,3.8564714990078315,0.04994453312189828,3.1739083483635273
389,2.597770840658694,0.21254627544961613,2.049404153898536
390,2.0585106682804444,0.024182767314341436,1.6426916998074494
394,2.033243958705825,0.13191760296185284,1.5827922077922079
395,1.6432405636327945,0.036239738237317964,1.2053032634438097
396,1.3323985403859675,-0.04544612369334233,0.94397502621204
397,1.9055148518988687,-0.038340458659772425,1.5452588714368813
399,1.9251066362040439,-0.10190265100152018,1.528921028316433
400,1.2082499008687668,-0.1261837491323825,0.9702210156123544
401,2.4596121200207346,0.06516562947576099,2.004225920236185
402,2.6254093859662224,0.042494365684395574,2.109850385289387
403,2.610118505135881,0.021217349379802908,1.9698699998533258
404,2.5392541516231586,0.09263908491022865,1.9202292462958457
405,2.041242702002743,0.16968394198823877,1.6568871351622196
407,2.3589536280976127,0.02747647395232722,1.9075848781195808
408,2.116636263596455,-0.10578091905384945,1.7107604562737642
411,1.3847847476887771,0.07481707920083269,1.0502813469341785
412,2.356820331604055,-0.3069651942264109,1.9705161254254975
413,2.623620713752226,-0.1726876317937578,2.0981793852891086
414,3.3044983959089067,-0.05581159901897714,2.611248688624383
415,3.325157709385883,0.0611262569707971,2.3995266081923576
416,1.3387212688969066,0.1129601802629091,1.052528669272067
417,1.0551447031834713,0.04571684743759785,0.7694471847710914
418,2.5044407201907544,0.10822167955102013,2.0098259866309784
419,1.7634396026884174,-0.14078349233542276,1.4280317209625646
420,1.2623597809889147,-0.15212973097440097,0.91639338731444
421,1.8564816641692086,0.07618939789372858,1.4187632356011572
422,1.3528344117817002,-0.1747174087895913,0.8741400068799451
424,1.4143558532390288,0.04147381186240573,1.0755812296996978
426,1.7523605189406433,-0.3512599922006585,1.4119317203745783
427,2.4032088588043248,0.06843213300721773,1.8434669687592662
428,2.2801579696898897,0.05464644326153412,1.9104471199476878
429,1.0743072499768385,-0.06611571153900586,0.7979227053140096
430,3.2601441676614504,0.05309143306652142,2.62525522971716
431,0.4824220430153334,-0.0007434186244794638,0.24085561955946888
432,3.1527892925570447,0.028912834973885304,2.430673299900901
433,2.7465682707273893,0.016655057789214722,2.2742397983299196
435,0.5590169943749475,0.0,0.25
436,2.10580253745292,-0.05655900192171148,1.707136619200647
438,2.359844613452101,0.08842957446387112,1.9394903874823222
440,3.0163648474472917,-0.06926472312778276,2.4239891041583577
441,0.9552366102019023,0.08710975902750184,0.6908059921527676
442,2.0444746730338923,-0.08440197111904335,1.6153435982989686
443,1.566804153131237,0.045162566166565554,1.1881927165799595
444,2.574970516992767,-0.11547105200610952,2.006033105444546
445,2.1280731383267066,0.07649297369187513,1.6404184711079446
446,3.8553626942920003,-0.07567129309159992,3.030754222025682
447,1.62597177698782,0.0967418947174371,1.2366082348145129
449,2.0180795886246887,-0.06664517824427452,1.5115915542248317
450,0.8438601779915911,0.18617142857142877,0.65375
452,1.6539233419682229,0.13532700054753488,1.2701145030684469
453,1.6457369599223979,0.003139878566009169,1.0998786195390675
454,0.32992882861841905,0.07474922839506182,0.12826797385620917
455,2.9017133880039583,0.06062107129094674,2.264305177893687
456,1.5948562128919197,0.0015369680320426182,1.2185422816234808
457,2.030830541325332,-0.28883521486866903,1.5862363109499855
458,3.2754391512230576,0.06779693683780674,2.606431036175674
459,1.6249623437475145,-0.17374964338112964,1.3389087585195734
460,2.092809521590913,0.024657584413552813,1.6107108139274036
461,1.8633571169267376,-0.10954990213782367,1.5365769407178076
462,2.495842640346684,0.050900462463360996,1.9815432894640819
463,2.8505341786835,0.05701780330221262,2.1533871614830518
464,1.9731102757428358,0.05316899340955017,1.533932430895234
467,2.561007346608499,-0.2794134020788901,2.154976133346805
472,2.582660693381228,-0.05440855862445804,2.000641015393961
473,2.20392499283498,0.0380196244285016,1.729411764705882
474,2.480889424451538,-0.14927822947378644,1.8326969568148541
475,1.2533777551527476,0.023459909903512433,0.9131303498415076
480,2.6142355759225264,-0.08231183495127103,2.0128320983724453
481,4.120966833638995,0.01820078505166578,3.096141107728433
483,0.9446533236527651,0.08823075241856215,0.7237460973040061
484,2.2754827588444235,-0.0626126799212785,1.7361171032357479
485,1.0575916636804497,-0.09613963964569261,0.8175792352435719
486,2.6203086455343634,-0.04918683716573735,2.1303583478154806
487,1.7704477663284726,-0.038534283923863155,1.3670085864475052
488,2.4793036666455452,-0.11584935676381347,2.1162397364668863
489,1.946221410266,-0.08234591889866794,1.4166666666666665
490,1.7487243359962232,-0.13078671103176398,1.3184220784798253
491,2.0485612235664066,-0.03008197051205852,1.577968498461464
494,0.7567561134826448,0.06939530014829387,0.5093900340987524
495,2.963178477687721,0.07787839400218866,2.53957851837672
497,1.3251301927610508,-0.588734787027231,0.8741771088502382
498,3.8028263578890114,-0.01697047918152772,3.0246550560404795
499,1.1340256316728983,-0.13878445571724685,0.8665201269225982
500,0.8570527435826252,-0.08829485479626564,0.6103541536714115
501,2.4873709029702136,0.01319638421110736,1.9416174787880784
502,3.9486120103041675,-0.04069723839260608,3.165113909727576
503,0.7006759204954386,-0.119860277285881,0.4415384615384616
505,1.8569836564696236,-0.08156796960812618,1.518140879023154
507,2.175526252597445,-0.046110352850764036,1.8119860876078453
508,1.968032023258944,0.05741923694027384,1.5274188533435245
509,2.1782445484377524,-0.11055916676078104,1.7221522761911074
510,2.8211136814344937,-0.020733243060292894,2.1560823481451283
512,1.7982212935422235,0.17980551256416932,1.4289252490203703
513,2.6872014948459317,0.028565244216215202,2.080095099802126
514,2.591731179885715,-0.037961702548794385,1.9787950208582878
515,1.6142344841089258,0.0521160202215587,1.2965869077769807
516,1.5470458669880418,-0.028392971102054743,1.2668745223802504
517,3.1328635666833438,0.056581298900505006,2.602627044633795
518,2.1393578086614724,-0.10406513526949523,1.6851779667919433
519,2.7814596348974643,0.0703517103278819,2.218071429324765
520,7.376638007202246,0.09966451940569321,4.69192887397787
521,1.4202641293209268,-0.11908563736536704,1.1215829104599773
523,1.7915173790418926,0.11948417926455646,1.4944503843999795
524,1.7065331212526111,0.029248235355940122,1.2888272238149934
525,1.5319272892355962,-0.13660594654886538,1.2582274960600723
526,3.6956734630189287,-0.04664987319295011,2.9136107596843184
529,1.6651274736565593,-0.06335319355216806,1.3353028129211773
530,2.2335450739874623,0.01682089683643251,1.6953989267209904
531,2.711269471198592,-0.028811001665439706,2.0939223929442066
533,1.110857785989457,0.04645066582782853,0.7497116493656286
534,2.8740170011841486,0.11945233604581451,2.1846708119844878
535,2.087057624980264,-0.2250714303091983,1.5477851866819334
536,2.0206606675792473,-0.020767383375452253,1.623393366963615
537,1.9239274077915711,0.17886275827837528,1.4954315621396257
538,0.21081851067789195,0.0,0.044444444444444446
539,2.220707278407018,0.06886991579029755,1.7709922853009508
540,3.0722965095219186,-0.23949438588827077,2.4904413751181953
541,1.9264523497656443,-0.05214961894570336,1.5384881269526969
542,2.804356433435504,-0.0490683511788752,2.145285302159713
543,0.009799833194328597,0.0,0.009799833194328597
544,4.3572281679691205,-0.17196448975439171,3.375989208734392
545,2.295642070647515,-0.1308902061821089,1.7276763759999152
547,2.102222422770721,-0.2559004694082183,1.5954702099339757
548,2.3452899890747094,-0.14166769774142285,1.8913839827609313
549,4.371196220347891,-0.06523687984280624,3.484191353339599
550,2.0600465963510124,-0.015140814240914624,1.6578654174843326
552,1.3198707376387289,0.1161945183122507,0.9886302835741037
555,1.3552506504857158,-0.09013429952614338,1.039727379751527
556,1.2048289933537484,-0.0007173601147778541,0.8709677419354839
559,1.8617886029524073,-0.03391444291503687,1.339901283093883
561,1.650364981857961,-0.1463719128739236,1.3523508538478597
563,0.4837794468468967,-0.0019379844961244785,0.14893617021276595
564,6.154046284298296,0.038330696301610456,4.2546328038529415
565,4.128773582876296,0.010695971559398054,3.331584809589477
566,2.1869400876130047,-0.1007066733183617,1.8028294998174519
567,3.313889546860431,0.008768324145364215,2.64183946960079
568,1.036047831872972,0.2063954858088366,0.8377213578353108
569,2.331933158184204,-0.049488616120508144,1.8616906648015534
571,1.5158676679007943,-0.1813410485087783,1.1392446537063117
572,3.585317695397378,-0.15159839795095498,2.911119655202943
573,2.630978440292371,-0.03179234496313765,2.0580679646679942
574,2.848542826147058,0.012494222602532634,2.3534933068549573
575,4.293094104904609,-0.10840432217771934,3.36892303221552
576,1.2133139971118476,-0.20925034566118428,0.9458438872493203
577,2.590191288127367,-0.0004436557231584093,2.090909090909091
578,2.44047614216417,0.14017994194763095,2.0621601364953746
579,1.5429202638313837,-0.05961322653896861,1.1806757749048753
580,2.128018348923392,0.12603050705641317,1.765733540205709
582,0.8126336428551306,0.07887264749505607,0.5660326086956521
583,3.6924939246646766,0.031821668177258844,2.9313226552682785
584,1.9607586124687624,0.14558503430712888,1.4859416932605447
585,3.083156645405052,0.07109409895275143,2.5147123266429428
586,1.5842645877415693,-0.04759183412737733,1.2340407943954201
587,3.470895107385654,-0.06575762884081571,2.76352895573565
589,4.79872467198606,0.12943699516944962,3.4846380245436444
590,3.402233964964936,-0.1348599130061614,2.6621131930457596
591,2.1489448319318596,0.006420519055392648,1.6859051245167804
592,3.277790984088602,0.03261283934093662,2.3950281290691278
593,1.3293979705770376,-0.1574699435304432,0.9991364124597208
594,4.359071812032864,-0.10844567386493198,3.4302347735508047
595,1.65590100794222,-0.16265610079039194,1.2338568676841013
596,2.92735648998961,-0.011175045207519885,2.325607644340766
597,5.092284970511577,-0.07402353384928961,3.7366753681222598
598,1.1581931572659458,-0.006058542153244861,0.8646280734516029
599,0.0,1.0,0.0
600,2.124529142314623,-0.27245785136615774,1.5510788247542258
601,2.0110661108693546,-0.02173629358766993,1.58845249800012
603,2.6555807143022045,-0.027880385167956323,2.1828162934987856
605,2.14435004546394,-0.028379622850692066,1.6368573151555204
607,2.7037256425490024,0.09793789837295142,2.157981448889459
608,4.287239802537654,0.05418320686046185,3.421594666760976
609,0.4219362870143651,-0.02096189419050143,0.17907069555302163
612,0.9806726668224344,0.059177488317189386,0.7148834082796346
613,3.2746408181990256,-0.07853103061746647,2.6286175363098447
614,3.1309930560391606,0.10727676588890955,2.523279834532356
615,2.798768181076924,0.03643411455863388,2.1669511690461416
616,0.5775616624727903,-0.000732421875,0.34375
617,2.2663248944985557,0.06588902756563109,1.6918986173265638
618,2.103625476669423,-0.006038737556763207,1.7176704852745956
619,4.342747760863903,-0.17208079870829485,3.4179100945227705
620,0.8334373673313258,0.10977637853502964,0.5839634379785605
622,4.276453723435871,0.03284316857897196,3.259705965350175
624,2.3129186299805937,0.05280150651130189,1.7717913520933424
625,3.1149065310159942,-0.00124493956206706,2.565762877779231
